user_id,signup_date,plan_type,region,device_type,logins_per_month,session_durations,payments,churned,churn_date,avg_logins,avg_session,failed_payments,duration,event_observed
U1530,2024-01-31,basic,UK,mobile,"[8, 0, 4, 5, 1, 10]","[61.4, 0, 107.4, 174.3, 193.2, 144.3]","[{'date': '2024-01-31', 'status': 'success'}, {'date': '2024-03-01', 'status': 'success'}, {'date': '2024-03-31', 'status': 'failed'}, {'date': '2024-04-30', 'status': 'success'}, {'date': '2024-05-30', 'status': 'success'}]",True,2024-05-30,4.666666666666667,113.43333333333332,1,120,1
U1531,2024-01-29,free,US,desktop,"[2, 6, 5, 10, 7, 5]","[180.4, 125.0, 161.5, 194.3, 73.0, 199.1]","[{'date': '2024-01-29', 'status': 'success'}, {'date': '2024-02-28', 'status': 'success'}, {'date': '2024-03-29', 'status': 'success'}, {'date': '2024-04-28', 'status': 'success'}, {'date': '2024-05-28', 'status': 'success'}, {'date': '2024-06-27', 'status': 'success'}]",False,,5.833333333333333,155.55,0,154,0
U1532,2024-01-23,basic,UK,mobile,"[9, 2, 9, 10, 6, 2]","[137.4, 141.8, 53.5, 112.2, 165.9, 83.0]","[{'date': '2024-01-23', 'status': 'success'}, {'date': '2024-02-22', 'status': 'success'}, {'date': '2024-03-23', 'status': 'success'}, {'date': '2024-04-22', 'status': 'success'}, {'date': '2024-05-22', 'status': 'success'}, {'date': '2024-06-21', 'status': 'success'}]",False,,6.333333333333333,115.63333333333334,0,160,0
U1533,2024-01-13,premium,IN,mobile,"[8, 2, 6, 1, 5, 0]","[178.5, 52.2, 95.5, 87.0, 73.2, 0]","[{'date': '2024-01-13', 'status': 'success'}, {'date': '2024-02-12', 'status': 'success'}, {'date': '2024-03-13', 'status': 'success'}, {'date': '2024-04-12', 'status': 'success'}, {'date': '2024-05-12', 'status': 'success'}, {'date': '2024-06-11', 'status': 'success'}]",True,2024-06-11,3.6666666666666665,81.06666666666666,0,150,1
U1534,2024-01-25,free,US,TV,"[9, 0, 5, 5, 10, 6]","[186.3, 0, 138.4, 38.9, 187.5, 189.9]","[{'date': '2024-01-25', 'status': 'success'}, {'date': '2024-02-24', 'status': 'success'}, {'date': '2024-03-25', 'status': 'success'}, {'date': '2024-04-24', 'status': 'success'}, {'date': '2024-05-24', 'status': 'success'}]",True,2024-05-24,5.833333333333333,123.5,0,120,1
U1535,2024-01-30,basic,US,mobile,"[4, 3, 1, 7, 1, 2]","[154.7, 159.8, 182.1, 169.0, 42.2, 195.2]","[{'date': '2024-01-30', 'status': 'success'}, {'date': '2024-02-29', 'status': 'success'}, {'date': '2024-03-30', 'status': 'success'}, {'date': '2024-04-29', 'status': 'success'}, {'date': '2024-05-29', 'status': 'success'}, {'date': '2024-06-28', 'status': 'success'}]",False,,3.0,150.5,0,153,0
U1536,2024-01-16,basic,US,mobile,"[6, 1, 10, 9, 3, 5]","[143.2, 157.6, 150.8, 37.9, 167.1, 162.2]","[{'date': '2024-01-16', 'status': 'success'}, {'date': '2024-02-15', 'status': 'success'}, {'date': '2024-03-16', 'status': 'success'}, {'date': '2024-04-15', 'status': 'success'}, {'date': '2024-05-15', 'status': 'success'}, {'date': '2024-06-14', 'status': 'success'}]",False,,5.666666666666667,136.46666666666667,0,167,0
U1537,2024-01-28,basic,IN,TV,"[4, 1, 0, 9, 1, 7]","[124.2, 117.6, 0, 123.0, 193.2, 87.5]","[{'date': '2024-01-28', 'status': 'success'}, {'date': '2024-02-27', 'status': 'failed'}, {'date': '2024-03-28', 'status': 'success'}, {'date': '2024-04-27', 'status': 'success'}, {'date': '2024-05-27', 'status': 'success'}, {'date': '2024-06-26', 'status': 'success'}]",False,,3.6666666666666665,107.58333333333333,1,155,0
U1538,2024-01-20,basic,UK,mobile,"[7, 2, 0, 8, 10, 3]","[93.8, 32.0, 0, 140.8, 53.5, 37.5]","[{'date': '2024-01-20', 'status': 'success'}, {'date': '2024-02-19', 'status': 'success'}, {'date': '2024-03-20', 'status': 'success'}, {'date': '2024-04-19', 'status': 'success'}, {'date': '2024-05-19', 'status': 'success'}]",True,2024-05-19,5.0,59.6,0,120,1
U1539,2024-01-09,basic,UK,mobile,"[6, 7, 2, 2, 4, 6]","[107.9, 151.7, 138.7, 130.4, 120.0, 105.4]","[{'date': '2024-01-09', 'status': 'success'}, {'date': '2024-02-08', 'status': 'success'}, {'date': '2024-03-09', 'status': 'failed'}, {'date': '2024-04-08', 'status': 'success'}, {'date': '2024-05-08', 'status': 'success'}, {'date': '2024-06-07', 'status': 'success'}]",False,,4.5,125.68333333333334,1,174,0
U1540,2024-01-17,free,UK,TV,"[2, 6, 2, 7, 8, 6]","[114.5, 48.2, 113.2, 95.5, 40.6, 59.9]","[{'date': '2024-01-17', 'status': 'success'}, {'date': '2024-02-16', 'status': 'success'}, {'date': '2024-03-17', 'status': 'success'}, {'date': '2024-04-16', 'status': 'failed'}, {'date': '2024-05-16', 'status': 'success'}, {'date': '2024-06-15', 'status': 'success'}]",False,,5.166666666666667,78.64999999999999,1,166,0
U1541,2024-01-09,basic,IN,mobile,"[5, 9, 4, 3, 7, 4]","[130.0, 144.0, 64.6, 104.7, 144.3, 184.3]","[{'date': '2024-01-09', 'status': 'failed'}, {'date': '2024-02-08', 'status': 'success'}, {'date': '2024-03-09', 'status': 'success'}, {'date': '2024-04-08', 'status': 'success'}, {'date': '2024-05-08', 'status': 'success'}, {'date': '2024-06-07', 'status': 'success'}]",False,,5.333333333333333,128.65,1,174,0
U1542,2024-01-22,free,US,TV,"[6, 7, 1, 7, 4, 9]","[151.1, 117.7, 118.2, 49.4, 138.5, 51.5]","[{'date': '2024-01-22', 'status': 'success'}, {'date': '2024-02-21', 'status': 'success'}, {'date': '2024-03-22', 'status': 'success'}, {'date': '2024-04-21', 'status': 'success'}, {'date': '2024-05-21', 'status': 'success'}, {'date': '2024-06-20', 'status': 'success'}]",False,,5.666666666666667,104.39999999999999,0,161,0
U1543,2024-01-04,basic,IN,mobile,"[6, 5, 6, 8, 2, 10]","[62.8, 38.0, 43.2, 57.1, 111.9, 172.1]","[{'date': '2024-01-04', 'status': 'success'}, {'date': '2024-02-03', 'status': 'success'}, {'date': '2024-03-04', 'status': 'failed'}, {'date': '2024-04-03', 'status': 'success'}, {'date': '2024-05-03', 'status': 'success'}, {'date': '2024-06-02', 'status': 'success'}]",False,,6.166666666666667,80.85000000000001,1,179,0
U1544,2024-01-05,basic,UK,TV,"[9, 1, 5, 6, 3, 8]","[47.0, 63.0, 161.7, 116.2, 161.4, 38.0]","[{'date': '2024-01-05', 'status': 'success'}, {'date': '2024-02-04', 'status': 'success'}, {'date': '2024-03-05', 'status': 'failed'}, {'date': '2024-04-04', 'status': 'success'}]",True,2024-04-04,5.333333333333333,97.88333333333333,1,90,1
U1545,2024-01-29,basic,US,mobile,"[10, 8, 4, 4, 9, 5]","[191.1, 119.9, 195.4, 143.1, 141.9, 101.1]","[{'date': '2024-01-29', 'status': 'failed'}, {'date': '2024-02-28', 'status': 'success'}, {'date': '2024-03-29', 'status': 'success'}, {'date': '2024-04-28', 'status': 'failed'}, {'date': '2024-05-28', 'status': 'success'}, {'date': '2024-06-27', 'status': 'failed'}]",False,,6.666666666666667,148.75,3,154,0
U1546,2024-01-12,free,UK,TV,"[4, 6, 2, 10, 4, 1]","[70.3, 137.2, 120.1, 172.8, 193.8, 40.2]","[{'date': '2024-01-12', 'status': 'failed'}, {'date': '2024-02-11', 'status': 'success'}, {'date': '2024-03-12', 'status': 'success'}, {'date': '2024-04-11', 'status': 'success'}]",True,2024-04-11,4.5,122.40000000000002,1,90,1
U1547,2024-01-04,free,UK,TV,"[7, 6, 10, 9, 2, 5]","[152.2, 32.6, 106.5, 187.6, 61.4, 92.6]","[{'date': '2024-01-04', 'status': 'failed'}, {'date': '2024-02-03', 'status': 'success'}, {'date': '2024-03-04', 'status': 'success'}, {'date': '2024-04-03', 'status': 'failed'}, {'date': '2024-05-03', 'status': 'success'}]",True,2024-05-03,6.5,105.48333333333333,2,120,1
U1548,2024-01-30,premium,US,desktop,"[0, 0, 1, 3, 7, 2]","[0, 0, 136.5, 158.7, 179.9, 63.8]","[{'date': '2024-01-30', 'status': 'success'}, {'date': '2024-02-29', 'status': 'success'}, {'date': '2024-03-30', 'status': 'success'}, {'date': '2024-04-29', 'status': 'success'}, {'date': '2024-05-29', 'status': 'success'}, {'date': '2024-06-28', 'status': 'success'}]",False,,2.1666666666666665,89.81666666666666,0,153,0
U1549,2024-01-04,free,UK,desktop,"[4, 8, 0, 5, 2, 4]","[181.4, 54.6, 0, 189.8, 180.2, 124.8]","[{'date': '2024-01-04', 'status': 'success'}, {'date': '2024-02-03', 'status': 'success'}, {'date': '2024-03-04', 'status': 'success'}, {'date': '2024-04-03', 'status': 'success'}, {'date': '2024-05-03', 'status': 'success'}, {'date': '2024-06-02', 'status': 'success'}]",False,,3.8333333333333335,121.8,0,179,0
U1550,2024-01-04,free,US,TV,"[10, 8, 1, 6, 1, 3]","[122.8, 123.0, 178.3, 85.7, 160.8, 179.8]","[{'date': '2024-01-04', 'status': 'success'}, {'date': '2024-02-03', 'status': 'failed'}, {'date': '2024-03-04', 'status': 'success'}, {'date': '2024-04-03', 'status': 'success'}, {'date': '2024-05-03', 'status': 'success'}, {'date': '2024-06-02', 'status': 'success'}]",False,,4.833333333333333,141.73333333333335,1,179,0
U1551,2024-01-05,premium,UK,TV,"[4, 2, 3, 4, 7, 8]","[198.6, 101.8, 99.5, 195.2, 174.1, 121.3]","[{'date': '2024-01-05', 'status': 'success'}, {'date': '2024-02-04', 'status': 'success'}, {'date': '2024-03-05', 'status': 'success'}, {'date': '2024-04-04', 'status': 'success'}, {'date': '2024-05-04', 'status': 'success'}, {'date': '2024-06-03', 'status': 'success'}]",False,,4.666666666666667,148.41666666666666,0,178,0
U1552,2024-01-05,premium,UK,mobile,"[5, 8, 8, 4, 9, 2]","[71.2, 148.9, 184.3, 156.9, 154.3, 86.0]","[{'date': '2024-01-05', 'status': 'success'}, {'date': '2024-02-04', 'status': 'success'}, {'date': '2024-03-05', 'status': 'success'}, {'date': '2024-04-04', 'status': 'success'}, {'date': '2024-05-04', 'status': 'success'}, {'date': '2024-06-03', 'status': 'success'}]",False,,6.0,133.60000000000002,0,178,0
U1553,2024-01-18,free,UK,TV,"[7, 7, 7, 4, 7, 1]","[61.2, 150.3, 98.4, 85.5, 156.7, 37.3]","[{'date': '2024-01-18', 'status': 'failed'}, {'date': '2024-02-17', 'status': 'success'}, {'date': '2024-03-18', 'status': 'failed'}, {'date': '2024-04-17', 'status': 'success'}, {'date': '2024-05-17', 'status': 'success'}, {'date': '2024-06-16', 'status': 'failed'}]",False,,5.5,98.2333333333333,3,165,0
U1554,2024-01-25,premium,UK,TV,"[4, 4, 4, 10, 3, 5]","[171.3, 81.3, 89.7, 30.5, 116.1, 58.0]","[{'date': '2024-01-25', 'status': 'success'}, {'date': '2024-02-24', 'status': 'success'}, {'date': '2024-03-25', 'status': 'success'}, {'date': '2024-04-24', 'status': 'success'}, {'date': '2024-05-24', 'status': 'success'}, {'date': '2024-06-23', 'status': 'success'}]",False,,5.0,91.14999999999999,0,158,0
U1555,2024-01-18,free,US,desktop,"[5, 2, 0, 9, 6, 7]","[153.8, 61.4, 0, 58.2, 118.0, 101.0]","[{'date': '2024-01-18', 'status': 'success'}, {'date': '2024-02-17', 'status': 'success'}, {'date': '2024-03-18', 'status': 'success'}, {'date': '2024-04-17', 'status': 'success'}, {'date': '2024-05-17', 'status': 'success'}, {'date': '2024-06-16', 'status': 'failed'}]",False,,4.833333333333333,82.06666666666668,1,165,0
U1556,2024-01-30,premium,US,mobile,"[3, 2, 4, 3, 7, 3]","[75.9, 97.2, 48.7, 99.3, 62.3, 67.1]","[{'date': '2024-01-30', 'status': 'success'}, {'date': '2024-02-29', 'status': 'success'}, {'date': '2024-03-30', 'status': 'success'}, {'date': '2024-04-29', 'status': 'success'}]",True,2024-04-29,3.6666666666666665,75.08333333333333,0,90,1
U1557,2024-01-03,premium,IN,desktop,"[7, 5, 6, 10, 3, 5]","[144.8, 132.4, 61.0, 142.8, 51.4, 104.5]","[{'date': '2024-01-03', 'status': 'success'}, {'date': '2024-02-02', 'status': 'success'}, {'date': '2024-03-03', 'status': 'success'}, {'date': '2024-04-02', 'status': 'success'}, {'date': '2024-05-02', 'status': 'success'}, {'date': '2024-06-01', 'status': 'success'}]",False,,6.0,106.15000000000002,0,180,0
U1558,2024-01-30,basic,UK,TV,"[6, 2, 6, 5, 2, 6]","[179.2, 34.2, 185.6, 111.4, 115.9, 152.0]","[{'date': '2024-01-30', 'status': 'success'}, {'date': '2024-02-29', 'status': 'success'}, {'date': '2024-03-30', 'status': 'failed'}, {'date': '2024-04-29', 'status': 'success'}, {'date': '2024-05-29', 'status': 'success'}, {'date': '2024-06-28', 'status': 'success'}]",False,,4.5,129.71666666666667,1,153,0
U1559,2024-01-18,basic,UK,mobile,"[7, 2, 1, 8, 8, 0]","[99.0, 147.3, 181.6, 59.9, 172.2, 0]","[{'date': '2024-01-18', 'status': 'success'}, {'date': '2024-02-17', 'status': 'success'}, {'date': '2024-03-18', 'status': 'success'}, {'date': '2024-04-17', 'status': 'success'}]",True,2024-04-17,4.333333333333333,110.0,0,90,1
U1560,2024-01-23,premium,IN,desktop,"[9, 7, 0, 0, 8, 3]","[136.0, 156.1, 0, 0, 182.2, 108.0]","[{'date': '2024-01-23', 'status': 'success'}, {'date': '2024-02-22', 'status': 'success'}, {'date': '2024-03-23', 'status': 'success'}, {'date': '2024-04-22', 'status': 'success'}, {'date': '2024-05-22', 'status': 'success'}, {'date': '2024-06-21', 'status': 'success'}]",False,,4.5,97.05,0,160,0
U1561,2024-01-05,free,US,desktop,"[10, 5, 10, 7, 5, 7]","[76.8, 103.8, 160.5, 57.1, 169.0, 188.2]","[{'date': '2024-01-05', 'status': 'success'}, {'date': '2024-02-04', 'status': 'success'}, {'date': '2024-03-05', 'status': 'success'}, {'date': '2024-04-04', 'status': 'success'}, {'date': '2024-05-04', 'status': 'success'}, {'date': '2024-06-03', 'status': 'success'}]",False,,7.333333333333333,125.90000000000002,0,178,0
U1562,2024-01-22,free,UK,mobile,"[4, 10, 0, 8, 0, 1]","[187.7, 161.4, 0, 93.9, 0, 79.4]","[{'date': '2024-01-22', 'status': 'failed'}, {'date': '2024-02-21', 'status': 'success'}, {'date': '2024-03-22', 'status': 'success'}, {'date': '2024-04-21', 'status': 'failed'}, {'date': '2024-05-21', 'status': 'success'}, {'date': '2024-06-20', 'status': 'failed'}]",False,,3.8333333333333335,87.06666666666666,3,161,0
U1563,2024-01-13,premium,UK,TV,"[7, 7, 8, 9, 10, 6]","[56.5, 34.3, 69.9, 144.1, 82.8, 169.1]","[{'date': '2024-01-13', 'status': 'success'}, {'date': '2024-02-12', 'status': 'success'}, {'date': '2024-03-13', 'status': 'success'}, {'date': '2024-04-12', 'status': 'success'}, {'date': '2024-05-12', 'status': 'success'}, {'date': '2024-06-11', 'status': 'success'}]",False,,7.833333333333333,92.78333333333332,0,170,0
U1564,2024-01-01,premium,US,TV,"[2, 2, 2, 7, 7, 10]","[94.9, 149.8, 199.2, 188.2, 84.1, 52.6]","[{'date': '2024-01-01', 'status': 'success'}, {'date': '2024-01-31', 'status': 'success'}, {'date': '2024-03-01', 'status': 'success'}, {'date': '2024-03-31', 'status': 'success'}, {'date': '2024-04-30', 'status': 'success'}, {'date': '2024-05-30', 'status': 'success'}]",False,,5.0,128.13333333333333,0,182,0
U1565,2024-01-28,basic,UK,desktop,"[6, 3, 4, 2, 2, 4]","[129.6, 37.8, 188.3, 53.3, 159.4, 195.4]","[{'date': '2024-01-28', 'status': 'success'}, {'date': '2024-02-27', 'status': 'success'}, {'date': '2024-03-28', 'status': 'failed'}, {'date': '2024-04-27', 'status': 'success'}]",True,2024-04-27,3.5,127.3,1,90,1
U1566,2024-01-26,basic,US,TV,"[7, 3, 9, 5, 1, 9]","[188.6, 89.9, 130.4, 196.1, 76.1, 146.6]","[{'date': '2024-01-26', 'status': 'success'}, {'date': '2024-02-25', 'status': 'success'}, {'date': '2024-03-26', 'status': 'success'}, {'date': '2024-04-25', 'status': 'success'}, {'date': '2024-05-25', 'status': 'success'}, {'date': '2024-06-24', 'status': 'success'}]",True,2024-06-24,5.666666666666667,137.95000000000002,0,150,1
U1567,2024-01-31,free,UK,desktop,"[3, 6, 5, 9, 3, 8]","[34.1, 131.8, 36.5, 138.6, 110.6, 56.0]","[{'date': '2024-01-31', 'status': 'success'}, {'date': '2024-03-01', 'status': 'failed'}, {'date': '2024-03-31', 'status': 'success'}, {'date': '2024-04-30', 'status': 'failed'}, {'date': '2024-05-30', 'status': 'success'}, {'date': '2024-06-29', 'status': 'failed'}]",False,,5.666666666666667,84.60000000000001,3,152,0
U1568,2024-01-23,basic,US,mobile,"[2, 5, 9, 2, 5, 8]","[119.3, 62.1, 198.9, 66.2, 166.0, 107.5]","[{'date': '2024-01-23', 'status': 'success'}, {'date': '2024-02-22', 'status': 'success'}, {'date': '2024-03-23', 'status': 'success'}, {'date': '2024-04-22', 'status': 'success'}, {'date': '2024-05-22', 'status': 'success'}, {'date': '2024-06-21', 'status': 'success'}]",False,,5.166666666666667,120.0,0,160,0
U1569,2024-01-03,premium,UK,desktop,"[3, 6, 10, 9, 6, 8]","[45.2, 152.4, 152.9, 199.4, 83.8, 50.0]","[{'date': '2024-01-03', 'status': 'success'}, {'date': '2024-02-02', 'status': 'success'}, {'date': '2024-03-03', 'status': 'success'}, {'date': '2024-04-02', 'status': 'success'}, {'date': '2024-05-02', 'status': 'success'}]",True,2024-05-02,7.0,113.94999999999999,0,120,1
U1570,2024-01-18,free,UK,desktop,"[5, 4, 10, 7, 1, 9]","[149.4, 66.8, 160.8, 80.6, 103.7, 197.4]","[{'date': '2024-01-18', 'status': 'success'}, {'date': '2024-02-17', 'status': 'success'}, {'date': '2024-03-18', 'status': 'success'}, {'date': '2024-04-17', 'status': 'success'}, {'date': '2024-05-17', 'status': 'success'}]",True,2024-05-17,6.0,126.45,0,120,1
U1571,2024-01-24,premium,IN,mobile,"[4, 1, 7, 0, 8, 9]","[119.5, 171.0, 157.4, 0, 66.8, 109.2]","[{'date': '2024-01-24', 'status': 'success'}, {'date': '2024-02-23', 'status': 'success'}, {'date': '2024-03-24', 'status': 'success'}, {'date': '2024-04-23', 'status': 'success'}, {'date': '2024-05-23', 'status': 'success'}, {'date': '2024-06-22', 'status': 'success'}]",False,,4.833333333333333,103.98333333333333,0,159,0
U1572,2024-01-26,premium,IN,desktop,"[2, 3, 4, 8, 7, 8]","[56.3, 59.5, 190.3, 162.7, 82.1, 146.3]","[{'date': '2024-01-26', 'status': 'success'}, {'date': '2024-02-25', 'status': 'success'}, {'date': '2024-03-26', 'status': 'success'}, {'date': '2024-04-25', 'status': 'success'}, {'date': '2024-05-25', 'status': 'success'}, {'date': '2024-06-24', 'status': 'success'}]",False,,5.333333333333333,116.2,0,157,0
U1573,2024-01-01,free,US,desktop,"[5, 5, 5, 7, 5, 9]","[183.6, 63.7, 101.5, 44.3, 81.3, 104.7]","[{'date': '2024-01-01', 'status': 'success'}, {'date': '2024-01-31', 'status': 'success'}, {'date': '2024-03-01', 'status': 'success'}, {'date': '2024-03-31', 'status': 'success'}, {'date': '2024-04-30', 'status': 'success'}]",True,2024-04-30,6.0,96.51666666666667,0,120,1
U1574,2024-01-24,free,IN,desktop,"[4, 8, 6, 2, 7, 3]","[114.9, 82.2, 178.0, 102.0, 167.3, 122.5]","[{'date': '2024-01-24', 'status': 'success'}, {'date': '2024-02-23', 'status': 'success'}, {'date': '2024-03-24', 'status': 'success'}, {'date': '2024-04-23', 'status': 'success'}]",True,2024-04-23,5.0,127.81666666666668,0,90,1
U1575,2024-01-04,premium,UK,TV,"[4, 3, 7, 1, 4, 1]","[60.1, 187.8, 116.5, 103.0, 144.7, 115.9]","[{'date': '2024-01-04', 'status': 'success'}, {'date': '2024-02-03', 'status': 'success'}, {'date': '2024-03-04', 'status': 'success'}, {'date': '2024-04-03', 'status': 'success'}, {'date': '2024-05-03', 'status': 'success'}, {'date': '2024-06-02', 'status': 'success'}]",False,,3.3333333333333335,121.33333333333331,0,179,0
U1576,2024-01-09,free,IN,desktop,"[9, 8, 0, 2, 10, 9]","[132.5, 50.8, 0, 165.4, 180.0, 103.6]","[{'date': '2024-01-09', 'status': 'success'}, {'date': '2024-02-08', 'status': 'failed'}, {'date': '2024-03-09', 'status': 'success'}, {'date': '2024-04-08', 'status': 'failed'}]",True,2024-04-08,6.333333333333333,105.38333333333334,2,90,1
U1577,2024-01-30,free,US,desktop,"[8, 5, 5, 1, 0, 1]","[116.8, 169.2, 90.8, 122.6, 0, 87.4]","[{'date': '2024-01-30', 'status': 'success'}, {'date': '2024-02-29', 'status': 'failed'}, {'date': '2024-03-30', 'status': 'failed'}, {'date': '2024-04-29', 'status': 'success'}, {'date': '2024-05-29', 'status': 'success'}, {'date': '2024-06-28', 'status': 'success'}]",False,,3.3333333333333335,97.8,2,153,0
U1578,2024-01-22,premium,IN,mobile,"[5, 4, 7, 1, 9, 5]","[61.3, 30.2, 143.7, 59.8, 176.4, 89.2]","[{'date': '2024-01-22', 'status': 'success'}, {'date': '2024-02-21', 'status': 'success'}, {'date': '2024-03-22', 'status': 'success'}, {'date': '2024-04-21', 'status': 'success'}, {'date': '2024-05-21', 'status': 'success'}, {'date': '2024-06-20', 'status': 'success'}]",False,,5.166666666666667,93.43333333333334,0,161,0
U1579,2024-01-16,basic,US,TV,"[7, 1, 4, 8, 3, 0]","[65.8, 167.0, 116.2, 96.4, 199.2, 0]","[{'date': '2024-01-16', 'status': 'success'}, {'date': '2024-02-15', 'status': 'success'}, {'date': '2024-03-16', 'status': 'success'}, {'date': '2024-04-15', 'status': 'success'}, {'date': '2024-05-15', 'status': 'success'}]",True,2024-05-15,3.8333333333333335,107.43333333333332,0,120,1
U1580,2024-01-10,basic,US,desktop,"[1, 6, 9, 4, 7, 10]","[136.8, 167.7, 71.9, 154.5, 40.7, 115.4]","[{'date': '2024-01-10', 'status': 'failed'}, {'date': '2024-02-09', 'status': 'failed'}, {'date': '2024-03-10', 'status': 'failed'}, {'date': '2024-04-09', 'status': 'success'}, {'date': '2024-05-09', 'status': 'success'}, {'date': '2024-06-08', 'status': 'success'}]",False,,6.166666666666667,114.5,3,173,0
U1581,2024-01-01,premium,UK,desktop,"[6, 6, 1, 1, 7, 0]","[49.2, 126.4, 156.4, 125.1, 103.2, 0]","[{'date': '2024-01-01', 'status': 'success'}, {'date': '2024-01-31', 'status': 'success'}, {'date': '2024-03-01', 'status': 'success'}, {'date': '2024-03-31', 'status': 'success'}, {'date': '2024-04-30', 'status': 'success'}, {'date': '2024-05-30', 'status': 'success'}]",False,,3.5,93.38333333333334,0,182,0
U1582,2024-01-10,basic,US,desktop,"[0, 8, 7, 7, 2, 4]","[0, 136.0, 168.0, 193.6, 135.5, 98.8]","[{'date': '2024-01-10', 'status': 'success'}, {'date': '2024-02-09', 'status': 'success'}, {'date': '2024-03-10', 'status': 'success'}, {'date': '2024-04-09', 'status': 'success'}, {'date': '2024-05-09', 'status': 'success'}, {'date': '2024-06-08', 'status': 'success'}]",True,2024-06-08,4.666666666666667,121.98333333333333,0,150,1
U1583,2024-01-02,premium,US,mobile,"[10, 6, 1, 3, 2, 1]","[198.4, 121.6, 158.7, 195.4, 99.0, 169.6]","[{'date': '2024-01-02', 'status': 'success'}, {'date': '2024-02-01', 'status': 'success'}, {'date': '2024-03-02', 'status': 'success'}, {'date': '2024-04-01', 'status': 'success'}, {'date': '2024-05-01', 'status': 'success'}, {'date': '2024-05-31', 'status': 'success'}]",False,,3.8333333333333335,157.11666666666667,0,181,0
U1584,2024-01-25,basic,US,TV,"[5, 9, 2, 7, 3, 7]","[189.0, 107.0, 187.1, 78.2, 195.6, 161.8]","[{'date': '2024-01-25', 'status': 'success'}, {'date': '2024-02-24', 'status': 'success'}, {'date': '2024-03-25', 'status': 'success'}, {'date': '2024-04-24', 'status': 'success'}, {'date': '2024-05-24', 'status': 'success'}, {'date': '2024-06-23', 'status': 'success'}]",True,2024-06-23,5.5,153.11666666666667,0,150,1
U1585,2024-01-09,free,US,desktop,"[6, 9, 1, 6, 0, 1]","[84.4, 154.7, 91.6, 41.9, 0, 93.2]","[{'date': '2024-01-09', 'status': 'success'}, {'date': '2024-02-08', 'status': 'success'}, {'date': '2024-03-09', 'status': 'success'}, {'date': '2024-04-08', 'status': 'success'}, {'date': '2024-05-08', 'status': 'success'}, {'date': '2024-06-07', 'status': 'success'}]",False,,3.8333333333333335,77.63333333333333,0,174,0
U1586,2024-01-06,premium,UK,TV,"[0, 10, 9, 5, 6, 6]","[0, 199.1, 116.8, 90.8, 85.5, 82.4]","[{'date': '2024-01-06', 'status': 'success'}, {'date': '2024-02-05', 'status': 'success'}, {'date': '2024-03-06', 'status': 'success'}, {'date': '2024-04-05', 'status': 'success'}]",True,2024-04-05,6.0,95.76666666666667,0,90,1
U1587,2024-01-16,premium,US,mobile,"[2, 6, 0, 7, 1, 7]","[88.2, 160.1, 0, 54.0, 75.6, 32.9]","[{'date': '2024-01-16', 'status': 'success'}, {'date': '2024-02-15', 'status': 'success'}, {'date': '2024-03-16', 'status': 'success'}, {'date': '2024-04-15', 'status': 'success'}, {'date': '2024-05-15', 'status': 'success'}, {'date': '2024-06-14', 'status': 'success'}]",False,,3.8333333333333335,68.46666666666665,0,167,0
U1588,2024-01-11,basic,IN,TV,"[2, 10, 3, 3, 0, 5]","[123.8, 128.0, 125.8, 177.7, 0, 125.4]","[{'date': '2024-01-11', 'status': 'success'}, {'date': '2024-02-10', 'status': 'success'}, {'date': '2024-03-11', 'status': 'success'}, {'date': '2024-04-10', 'status': 'success'}, {'date': '2024-05-10', 'status': 'success'}, {'date': '2024-06-09', 'status': 'failed'}]",False,,3.8333333333333335,113.44999999999999,1,172,0
U1589,2024-01-20,basic,UK,desktop,"[0, 9, 4, 0, 8, 10]","[0, 93.7, 175.6, 0, 145.4, 138.3]","[{'date': '2024-01-20', 'status': 'success'}, {'date': '2024-02-19', 'status': 'success'}, {'date': '2024-03-20', 'status': 'success'}, {'date': '2024-04-19', 'status': 'success'}, {'date': '2024-05-19', 'status': 'success'}, {'date': '2024-06-18', 'status': 'success'}]",False,,5.166666666666667,92.16666666666667,0,163,0
U1590,2024-01-28,premium,US,desktop,"[6, 6, 7, 6, 0, 2]","[103.9, 188.1, 158.8, 179.0, 0, 90.2]","[{'date': '2024-01-28', 'status': 'success'}, {'date': '2024-02-27', 'status': 'success'}, {'date': '2024-03-28', 'status': 'success'}, {'date': '2024-04-27', 'status': 'success'}, {'date': '2024-05-27', 'status': 'success'}, {'date': '2024-06-26', 'status': 'success'}]",False,,4.5,120.0,0,155,0
U1591,2024-01-06,premium,IN,mobile,"[1, 5, 5, 9, 0, 7]","[54.1, 95.3, 65.8, 90.8, 0, 72.3]","[{'date': '2024-01-06', 'status': 'success'}, {'date': '2024-02-05', 'status': 'success'}, {'date': '2024-03-06', 'status': 'success'}, {'date': '2024-04-05', 'status': 'success'}, {'date': '2024-05-05', 'status': 'success'}, {'date': '2024-06-04', 'status': 'success'}]",False,,4.5,63.050000000000004,0,177,0
U1592,2024-01-10,premium,IN,mobile,"[7, 5, 10, 1, 7, 10]","[80.3, 154.7, 74.2, 98.3, 142.2, 35.5]","[{'date': '2024-01-10', 'status': 'success'}, {'date': '2024-02-09', 'status': 'success'}, {'date': '2024-03-10', 'status': 'success'}, {'date': '2024-04-09', 'status': 'success'}, {'date': '2024-05-09', 'status': 'success'}, {'date': '2024-06-08', 'status': 'success'}]",True,2024-06-08,6.666666666666667,97.53333333333335,0,150,1
